feedback_id,date_id,customer_id,region_id,satisfaction_score,complaint_flag,churn_risk_score
2509,20250310,460,5,2.67,False,86.11
2510,20250908,560,1,3.79,False,43.15
2511,20250309,556,4,3.65,True,79.21
2512,20240627,743,2,3.66,True,90.22
2513,20250218,111,2,3.64,False,37.84
2514,20241223,488,1,3.96,False,37.83
2515,20251213,356,4,2.6,False,72.53
2516,20251219,198,1,3.26,False,55.91
2517,20241205,313,1,3.82,False,61.86
2518,20240301,377,1,2.87,False,75.06
2519,20250504,492,2,4.84,False,31.51
2520,20250906,693,5,2.39,False,100.0
2521,20250612,95,2,3.32,False,55.05
2522,20250624,620,3,4.24,False,40.17
2523,20241126,316,3,4.47,False,41.14
2524,20250905,453,2,4.63,False,33.31
2525,20240909,279,4,2.58,False,100.0
2526,20250322,81,3,4.71,False,48.98
2527,20250122,587,3,3.74,False,61.64
2528,20250528,35,3,3.5,False,62.73
2529,20251111,82,1,3.4,False,69.82
2530,20240319,575,1,3.25,False,73.14
2531,20250312,105,2,3.43,False,80.05
2532,20250714,428,2,4.63,False,30.84
2533,20240305,162,2,3.58,False,66.12
2534,20250826,455,1,3.13,False,81.43
2535,20250625,397,4,3.59,False,66.65
2536,20250425,433,5,3.1,False,76.29
2537,20250213,558,1,4.08,False,48.12
2538,20240902,436,3,4.45,False,30.8
2539,20240510,201,4,4.07,False,38.73
2540,20250101,123,1,4.15,False,51.93
2541,20250331,545,4,4.26,False,36.05
2542,20250907,447,1,3.73,False,46.13
2543,20240625,117,4,3.8,False,59.15
2544,20240125,594,1,2.81,False,73.37
2545,20240727,658,2,3.78,False,59.61
2546,20240318,641,1,3.69,False,73.79
2547,20250828,354,2,4.25,False,38.92
2548,20250401,313,1,3.47,False,67.8
2549,20250216,667,3,3.81,False,59.84
2550,20240823,708,2,3.63,False,39.26
2551,20240115,192,2,4.68,False,22.69
2552,20251203,94,4,2.87,False,76.89
2553,20240312,217,1,1.82,False,100.0
2554,20250401,137,5,2.95,False,78.07
2555,20251014,511,2,4.86,False,15.46
2556,20250419,432,1,3.24,False,72.76
2557,20250801,136,2,4.53,False,36.33
2558,20241218,450,4,4.49,False,23.57
2559,20240705,521,3,3.92,False,47.76
2560,20241103,24,3,3.99,False,50.28
2561,20250224,480,1,2.46,False,79.6
2562,20240314,500,4,4.05,True,47.91
2563,20250605,47,1,4.18,True,61.03
2564,20240101,566,1,3.53,False,53.82
2565,20251005,406,1,3.53,False,57.68
2566,20250601,151,5,3.77,False,43.19
2567,20241017,379,3,5.0,False,34.04
2568,20250806,12,2,4.58,False,12.49
2569,20250807,514,1,3.31,False,80.57
2570,20240319,640,5,3.44,False,88.36
2571,20250606,520,3,3.89,False,65.6
2572,20251205,553,1,3.33,False,65.13
2573,20240525,613,5,3.88,False,69.1
2574,20241212,721,3,3.59,False,60.51
2575,20241217,488,1,3.79,False,46.55
2576,20240109,364,3,4.1,False,56.71
2577,20250627,515,1,3.02,False,100.0
2578,20250618,306,3,4.24,False,34.02
2579,20250527,15,3,3.45,False,68.02
2580,20250110,261,4,3.52,False,43.44
2581,20241130,62,3,4.45,False,39.62
2582,20240716,320,4,2.37,False,100.0
2583,20251204,179,1,3.26,False,63.71
2584,20250802,367,4,3.86,False,33.3
2585,20240606,216,1,3.61,False,45.27
2586,20250923,573,2,4.63,False,20.11
2587,20240711,641,1,3.86,False,49.7
2588,20250422,10,3,3.2,False,63.77
2589,20240630,99,2,3.53,False,50.09
2590,20250207,550,2,4.35,False,28.4
2591,20250111,257,2,4.36,False,37.45
2592,20250510,408,4,2.22,True,100.0
2593,20251105,518,4,3.37,False,56.16
2594,20241029,381,2,4.16,False,55.51
2595,20250415,286,3,3.86,False,44.87
2596,20250616,121,1,3.59,False,56.71
2597,20240611,228,4,3.8,False,54.91
2598,20240201,184,1,3.51,False,70.41
2599,20250825,1,4,3.69,False,54.2
2600,20241008,148,1,3.81,False,44.52
2601,20250415,656,2,4.22,True,62.35
2602,20250127,47,1,3.32,False,61.38
2603,20250627,719,3,3.77,False,26.26
2604,20240504,701,5,3.17,False,64.46
2605,20251015,283,3,4.82,False,30.46
2606,20250701,297,5,3.01,False,75.17
2607,20240527,452,2,3.99,False,48.2
2608,20240129,348,1,3.45,False,65.04
2609,20250920,698,5,3.35,False,81.16
2610,20240219,592,2,4.14,False,43.41
2611,20250412,251,5,2.87,False,91.79
2612,20240826,558,1,4.05,False,37.68
2613,20240525,135,3,3.65,False,44.8
2614,20241123,95,2,3.88,False,45.69
2615,20241230,350,1,3.76,False,51.36
2616,20250407,657,4,2.99,False,66.65
2617,20250605,162,2,4.17,False,68.72
2618,20250917,681,4,3.71,False,52.2
2619,20240321,474,1,2.99,False,91.61
2620,20250325,566,1,2.74,False,88.93
2621,20251016,103,2,4.18,False,45.72
2622,20240229,203,4,3.39,False,58.99
2623,20250426,655,1,4.07,False,37.84
2624,20250131,305,4,2.92,False,80.2
2625,20241012,681,4,3.1,False,64.4
2626,20250319,515,1,2.38,False,100.0
2627,20240517,494,5,1.96,False,94.1
2628,20241210,728,2,5.0,False,27.63
2629,20250221,52,3,3.28,False,64.55
2630,20240118,575,1,3.17,False,69.86
2631,20250223,342,1,3.31,False,70.44
2632,20241216,417,3,3.71,True,47.61
2633,20240725,101,5,3.71,False,88.09
2634,20251004,12,2,5.0,False,11.33
2635,20250128,428,2,4.88,False,26.12
2636,20250913,312,2,3.59,False,36.75
2637,20251106,426,3,3.85,False,49.15
2638,20250924,298,2,4.44,False,32.94
2639,20240921,517,5,2.61,False,93.56
2640,20250514,185,1,3.85,False,59.97
2641,20250306,594,1,3.79,False,63.96
2642,20240407,287,5,2.96,False,54.75
2643,20240429,458,1,3.93,False,55.62
2644,20240807,300,2,4.79,False,29.4
2645,20241007,283,3,3.98,False,47.36
2646,20240328,721,3,3.82,False,55.23
2647,20241220,63,4,3.33,False,49.87
2648,20251003,635,2,3.68,False,77.38
2649,20250121,127,4,3.71,False,72.57
2650,20241215,515,1,2.15,False,100.0
2651,20251114,569,4,2.49,False,59.33
2652,20251218,246,2,3.98,False,28.3
2653,20240917,89,5,2.95,False,63.52
2654,20250409,347,1,2.77,False,70.23
2655,20250810,54,4,2.7,True,98.19
2656,20250808,34,3,4.18,False,52.1
2657,20250307,415,4,3.56,False,47.56
2658,20240511,339,3,3.59,False,20.89
2659,20250125,84,2,4.57,False,31.83
2660,20250212,48,2,4.01,False,55.59
2661,20251123,454,1,4.32,False,50.37
2662,20240315,497,1,2.97,False,72.94
2663,20240429,591,5,2.45,False,98.44
2664,20250506,498,4,3.48,False,53.18
2665,20240906,406,1,3.94,False,67.79
2666,20250809,651,4,2.74,False,77.0
2667,20240909,508,4,3.67,False,53.63
2668,20250704,341,1,2.76,False,71.19
2669,20240601,627,1,3.89,False,59.46
2670,20251019,289,4,3.59,False,69.52
2671,20251123,730,2,4.58,False,29.42
2672,20250212,434,3,4.26,False,52.2
2673,20251110,644,1,2.69,False,95.35
2674,20251110,570,2,3.83,False,50.21
2675,20250927,356,4,4.01,False,55.45
2676,20240715,201,4,4.03,False,33.68
2677,20240915,612,1,3.13,False,51.71
2678,20250411,691,1,3.95,False,65.24
2679,20240715,477,4,3.73,False,57.76
2680,20251204,278,1,3.3,True,82.4
2681,20250715,664,2,3.87,False,61.52
2682,20240921,648,4,3.02,False,59.85
2683,20241122,482,2,4.22,False,34.44
2684,20250205,388,3,3.89,False,49.26
2685,20250610,181,2,4.26,False,19.72
2686,20250402,177,1,2.87,False,95.62
2687,20240222,286,3,4.34,False,41.83
2688,20250202,123,1,3.76,False,47.03
2689,20251026,69,5,3.43,False,54.61
2690,20240816,574,3,3.68,False,26.52
2691,20240518,177,1,3.13,False,93.9
2692,20251109,747,1,3.55,False,54.7
2693,20240811,466,3,4.34,False,35.28
2694,20240126,324,5,3.79,False,68.0
2695,20250725,124,3,4.47,False,46.69
2696,20240420,714,2,3.96,False,27.24
2697,20240211,184,1,3.78,False,56.65
2698,20240615,595,1,3.64,False,62.73
2699,20250726,537,5,2.82,True,100.0
2700,20250427,194,2,5.0,False,19.68
2701,20250220,28,3,3.82,False,50.95
2702,20250329,239,3,4.15,False,46.37
2703,20250513,601,4,3.53,False,82.75
2704,20251101,446,4,2.89,False,56.32
2705,20250826,194,2,4.36,False,27.57
2706,20240713,724,4,3.64,False,55.37
2707,20240406,746,2,3.86,False,42.02
2708,20250203,605,1,3.21,False,70.88
2709,20250519,713,1,4.24,True,88.76
2710,20250202,368,4,3.99,False,59.32
2711,20241127,164,1,2.77,False,100.0
2712,20241212,40,1,2.75,True,88.06
2713,20250521,508,4,3.56,False,69.7
2714,20251214,209,4,3.67,False,63.27
2715,20250724,641,1,3.65,False,58.03
2716,20250111,613,5,3.02,False,78.53
2717,20250121,47,1,3.95,False,52.75
2718,20250826,193,2,4.27,False,33.07
2719,20250415,392,4,2.91,False,71.03
2720,20250115,430,1,4.39,False,38.3
2721,20241001,168,1,2.66,False,77.54
2722,20250617,676,3,4.59,False,38.22
2723,20240331,664,2,4.15,False,58.68
2724,20250524,529,1,3.14,False,97.33
2725,20240325,305,4,3.05,False,76.32
2726,20240405,398,1,3.35,False,76.7
2727,20241118,634,4,3.56,False,59.8
2728,20250307,376,1,3.43,False,61.35
2729,20240414,160,2,4.57,False,10.96
2730,20251021,316,3,4.11,False,40.07
2731,20250926,575,1,3.55,False,55.91
2732,20241020,437,1,4.34,False,31.01
2733,20240921,526,1,2.59,False,100.0
2734,20240922,313,1,3.04,False,75.37
2735,20250528,710,5,2.21,False,66.51
2736,20240817,57,5,2.62,False,77.25
2737,20240619,574,3,4.08,False,41.14
2738,20240711,5,1,4.02,False,61.29
2739,20250906,628,4,3.21,False,67.42
2740,20251121,201,4,3.71,False,41.28
2741,20250325,708,2,3.89,False,54.22
2742,20250506,744,2,4.05,False,64.01
2743,20240424,495,1,3.14,False,77.87
2744,20240727,196,5,3.89,False,59.84
2745,20250926,450,4,3.52,False,42.08
2746,20251201,339,3,4.24,False,22.94
2747,20250601,348,1,4.03,False,44.15
2748,20240902,290,1,3.46,False,65.68
2749,20241108,388,3,4.75,False,31.67
2750,20250820,308,5,2.68,False,74.57
2751,20250320,48,2,3.48,False,65.34
2752,20250224,468,3,3.35,False,40.67
2753,20241123,111,2,4.52,False,31.02
2754,20250629,254,3,3.89,False,39.09
2755,20250211,489,1,3.52,False,74.25
2756,20251218,123,1,4.03,False,44.67
2757,20250916,308,5,2.66,False,83.17
2758,20240924,181,2,4.31,False,18.31
2759,20240410,605,1,3.37,False,65.38
2760,20240115,534,2,4.7,False,41.75
2761,20241122,499,1,2.62,False,100.0
2762,20240214,436,3,4.66,False,26.09
2763,20251205,570,2,4.6,False,34.07
2764,20240908,121,1,2.98,False,72.02
2765,20240127,314,4,4.12,False,52.57
2766,20241022,7,4,1.98,True,100.0
2767,20250717,488,1,3.59,False,48.37
2768,20240102,438,3,3.6,False,43.62
2769,20251124,208,5,3.25,False,67.53
2770,20240921,369,4,4.24,False,25.8
2771,20250906,671,1,3.01,True,100.0
2772,20240602,627,1,4.18,False,50.59
2773,20240313,191,2,3.57,False,46.34
2774,20250718,511,2,5.0,False,23.58
2775,20250802,177,1,3.47,False,97.4
2776,20251117,290,1,2.86,False,66.77
2777,20240121,309,3,2.32,True,100.0
2778,20240621,67,1,3.91,False,57.7
2779,20240615,366,2,5.0,False,33.44
2780,20250116,235,1,3.3,False,56.93
2781,20250604,207,1,3.82,False,52.27
2782,20240629,460,5,2.92,False,91.39
2783,20250129,261,4,4.41,False,37.42
2784,20240519,580,5,3.1,False,82.38
2785,20250315,641,1,2.71,False,75.4
2786,20250524,705,4,3.61,False,64.63
2787,20240130,406,1,2.93,False,67.56
2788,20240826,453,2,5.0,False,27.98
2789,20250210,247,5,3.22,True,88.67
2790,20250129,412,4,2.56,True,100.0
2791,20240806,194,2,4.28,False,39.62
2792,20250228,427,2,3.73,False,75.16
2793,20240421,122,3,4.4,False,36.72
2794,20240214,56,4,4.19,False,48.87
2795,20241108,690,2,3.62,False,44.8
2796,20250630,34,3,3.62,True,73.98
2797,20250319,319,5,3.38,False,75.92
2798,20250406,225,2,3.52,False,48.37
2799,20250708,675,4,3.53,False,58.13
2800,20240305,640,5,3.18,False,91.33
2801,20241102,552,2,3.77,False,53.86
2802,20240327,14,3,4.25,False,35.12
2803,20240501,306,3,4.43,False,29.59
2804,20240817,209,4,3.99,False,44.3
2805,20240202,192,2,4.57,False,19.84
2806,20250311,685,4,3.96,False,42.12
2807,20251115,136,2,4.11,False,38.76
2808,20240813,180,4,2.98,False,53.0
2809,20250925,138,3,3.7,False,37.39
2810,20250513,196,5,2.57,False,79.72
2811,20240318,61,5,3.36,False,80.21
2812,20240520,456,5,3.22,False,55.71
2813,20240605,661,1,3.38,False,54.87
2814,20250424,3,2,4.04,False,29.76
2815,20250516,300,2,4.13,False,35.42
2816,20250618,545,4,3.19,False,57.86
2817,20240526,141,1,4.1,False,38.06
2818,20250216,149,1,3.67,False,76.61
2819,20241122,135,3,3.6,False,53.48
2820,20240917,222,1,2.33,False,86.22
2821,20250610,637,3,3.17,False,61.87
2822,20250519,388,3,3.71,False,38.56
2823,20250727,264,1,4.05,False,63.84
2824,20251209,588,1,3.49,False,73.65
2825,20250112,489,1,3.66,False,57.24
2826,20250202,199,1,3.51,True,62.78
2827,20250208,570,2,3.74,False,29.61
2828,20251016,387,2,4.05,False,39.45
2829,20240511,527,3,2.6,False,91.95
2830,20240620,343,2,4.29,False,28.67
2831,20240416,748,3,3.5,False,51.2
2832,20240619,259,5,2.15,False,100.0
2833,20250411,650,1,2.76,False,81.54
2834,20250523,400,2,3.54,False,44.17
2835,20251029,183,5,3.26,True,88.24
2836,20250214,449,5,3.08,False,69.87
2837,20250130,648,4,3.44,False,55.28
2838,20240403,551,3,4.5,False,38.89
2839,20241222,235,1,3.75,False,47.03
2840,20240311,237,2,3.95,False,72.8
2841,20241008,479,5,3.36,False,70.86
2842,20240305,30,1,3.26,True,86.4
2843,20240224,379,3,3.76,False,42.94
2844,20251215,498,4,3.61,False,47.66
2845,20250228,134,1,3.64,False,48.3
2846,20240629,215,5,3.32,False,89.09
2847,20240102,176,4,3.92,False,45.78
2848,20240311,340,4,3.47,False,80.15
2849,20250402,495,1,3.06,False,81.6
2850,20240626,311,2,4.4,False,32.38
2851,20250203,27,1,2.54,False,91.96
2852,20240414,428,2,4.46,False,46.47
2853,20251114,471,4,3.68,False,72.68
2854,20240525,641,1,2.96,False,64.73
2855,20250726,239,3,3.44,False,49.73
2856,20250527,590,1,3.87,False,44.88
2857,20241207,448,2,3.43,False,53.3
2858,20241112,497,1,2.82,False,73.3
2859,20250525,81,3,3.96,False,63.56
2860,20240502,431,3,3.95,True,46.07
2861,20250730,93,1,3.68,True,48.28
2862,20250806,280,5,3.17,False,81.87
2863,20251221,137,5,3.72,False,65.89
2864,20251224,333,1,3.67,False,48.79
2865,20250623,670,1,2.81,False,98.99
2866,20250718,641,1,3.78,False,58.01
2867,20250120,697,2,4.16,False,27.58
2868,20240202,154,2,4.45,False,15.26
2869,20241021,314,4,3.7,False,57.08
2870,20251112,682,2,3.5,False,86.41
2871,20240312,615,4,4.4,False,13.79
2872,20250621,554,2,4.6,False,27.7
2873,20240603,28,3,3.98,False,40.82
2874,20250607,203,4,3.47,False,51.92
2875,20251113,113,1,3.84,False,68.27
2876,20250531,81,3,4.32,False,47.97
2877,20240418,327,1,3.49,False,85.14
2878,20240908,80,3,3.28,False,36.25
2879,20241102,620,3,3.96,False,37.15
2880,20240718,549,4,3.72,False,62.11
2881,20250531,551,3,3.98,False,44.76
2882,20240218,299,4,3.41,False,58.2
2883,20250304,25,5,3.79,False,74.32
2884,20240505,208,5,3.72,False,65.27
2885,20250128,481,4,3.51,False,46.61
2886,20240629,155,5,3.33,False,75.12
2887,20250723,506,4,3.24,False,69.32
2888,20240525,578,3,4.02,False,38.26
2889,20240302,53,1,4.08,False,61.89
2890,20240913,604,4,3.62,False,63.24
2891,20240908,439,1,2.91,True,90.58
2892,20250703,495,1,3.61,False,83.79
2893,20251017,332,2,4.09,False,42.52
2894,20240817,125,2,3.84,False,40.94
2895,20250825,717,4,3.45,False,58.6
2896,20240925,213,2,4.02,False,43.47
2897,20250307,460,5,2.34,False,100.0
2898,20240804,741,1,3.03,False,57.14
2899,20250603,507,5,2.48,False,88.66
2900,20250613,210,1,3.59,False,61.15
2901,20240629,258,3,3.88,False,87.29
2902,20240617,449,5,3.86,False,60.64
2903,20240917,659,1,3.2,False,64.65
2904,20240916,169,3,4.17,False,12.73
2905,20240918,690,2,4.02,False,32.09
2906,20250831,2,4,4.36,False,48.61
2907,20240511,426,3,4.04,False,52.1
2908,20240207,649,5,2.76,False,100.0
2909,20240326,183,5,3.1,True,90.23
2910,20250523,363,3,4.26,False,31.34
2911,20250929,545,4,3.7,False,62.74
2912,20250305,548,3,4.15,False,42.15
2913,20240128,608,3,3.02,True,74.42
2914,20250804,273,4,2.91,False,57.92
2915,20240815,690,2,4.49,False,36.29
2916,20240228,686,2,4.9,False,9.53
2917,20250531,82,1,3.63,False,67.2
2918,20250310,94,4,3.71,False,56.18
2919,20240131,384,2,3.3,False,64.27
2920,20241011,136,2,4.23,False,35.97
2921,20250526,660,2,4.26,True,50.34
2922,20251222,605,1,3.27,False,54.9
2923,20240629,186,2,4.05,False,44.83
2924,20241105,155,5,3.05,False,70.68
2925,20240622,510,3,3.94,False,55.64
2926,20241103,731,3,3.47,False,61.42
2927,20241109,750,3,4.56,False,37.46
2928,20240213,480,1,3.21,True,76.13
2929,20250426,144,3,3.3,False,71.18
2930,20240222,82,1,2.76,False,80.94
2931,20250416,384,2,4.28,False,48.81
2932,20251223,306,3,5.0,False,33.33
2933,20251227,626,1,2.63,False,77.73
2934,20241007,209,4,3.94,False,40.91
2935,20241121,469,1,2.32,False,100.0
2936,20240115,156,1,3.75,False,43.45
2937,20240105,529,1,3.11,False,97.19
2938,20241031,221,2,4.06,False,58.21
2939,20250707,25,5,4.28,False,62.89
2940,20250919,178,3,4.45,False,51.36
2941,20250214,511,2,3.93,False,35.99
2942,20240104,747,1,3.58,False,64.62
2943,20241115,290,1,2.85,False,75.18
2944,20250813,81,3,3.33,False,72.66
2945,20240611,185,1,3.52,False,53.9
2946,20240106,46,3,3.79,False,62.09
2947,20250219,452,2,3.96,False,33.34
2948,20250106,157,1,3.8,False,41.08
2949,20240702,17,5,3.52,False,55.56
2950,20240307,703,5,3.57,False,50.97
2951,20240801,558,1,3.43,False,35.42
2952,20240623,513,4,4.25,False,57.25
2953,20251225,283,3,4.01,False,36.55
2954,20240926,495,1,2.08,False,94.36
2955,20250906,53,1,3.04,False,72.67
2956,20240702,274,2,4.12,False,32.01
2957,20250216,264,1,3.68,False,58.64
2958,20240315,602,3,4.12,False,57.91
2959,20250501,374,1,4.12,False,49.15
2960,20240605,707,3,3.37,False,56.43
2961,20250918,236,1,3.14,False,70.65
2962,20250711,373,5,3.48,False,84.02
2963,20250609,480,1,4.2,False,49.23
2964,20250712,554,2,3.55,False,49.61
2965,20250110,240,3,3.11,False,83.01
2966,20240205,100,4,3.29,False,75.68
2967,20251023,336,3,4.36,False,47.81
2968,20251218,97,1,3.43,False,66.5
2969,20240405,270,3,4.09,False,25.27
2970,20241009,264,1,2.99,False,64.83
2971,20250323,454,1,2.53,False,82.0
2972,20250802,31,5,3.85,False,52.48
2973,20250723,317,1,3.37,False,66.8
2974,20240511,452,2,5.0,False,20.6
2975,20240615,438,3,3.65,False,45.94
2976,20240229,660,2,4.87,False,30.58
2977,20241230,734,3,4.2,False,57.79
2978,20250217,663,2,3.47,False,64.28
2979,20250522,16,5,2.6,False,90.89
2980,20240130,314,4,2.98,False,54.61
2981,20251129,209,4,3.37,False,55.7
2982,20250528,455,1,2.34,True,100.0
2983,20240607,276,3,3.88,False,56.01
2984,20250119,130,4,3.86,False,42.38
2985,20240413,648,4,3.32,False,51.23
2986,20240609,278,1,2.93,True,76.91
2987,20250320,604,4,3.81,False,40.21
2988,20240115,363,3,3.79,False,24.01
2989,20250302,215,5,3.85,False,85.23
2990,20241105,741,1,3.14,False,69.47
2991,20240616,359,3,3.76,False,66.61
2992,20240513,559,4,4.41,False,37.79
2993,20251118,47,1,3.61,False,63.59
2994,20240719,47,1,3.35,False,62.73
2995,20240817,678,5,3.71,False,58.71
2996,20241103,562,1,3.65,False,67.37
2997,20251031,67,1,3.62,False,65.73
2998,20250927,267,1,3.29,False,61.06
2999,20241219,468,3,4.0,True,51.97
3000,20250622,600,1,3.86,False,64.84
3001,20240206,640,5,1.8,False,100.0
3002,20240127,462,2,2.96,False,79.86
3003,20240806,300,2,4.99,False,28.59
3004,20240418,235,1,3.47,False,62.22
3005,20240107,308,5,3.48,False,70.22
3006,20240530,19,1,3.51,False,62.11
3007,20240127,175,4,3.62,False,59.73
3008,20240510,238,1,3.08,False,74.88
3009,20250819,267,1,3.03,False,83.82
3010,20240412,502,2,3.97,False,51.31
3011,20250226,261,4,4.25,False,25.55
3012,20240221,84,2,4.81,False,36.61
3013,20251122,78,2,4.12,False,21.89
3014,20241218,401,4,2.79,False,54.52
3015,20241224,209,4,4.43,False,40.85
3016,20250523,439,1,3.86,False,58.06
3017,20250215,748,3,3.44,False,59.98
3018,20250423,152,5,2.76,True,100.0
3019,20241017,449,5,3.9,False,52.37
3020,20240318,679,2,4.32,False,33.29
3021,20250401,528,2,4.13,False,41.89
3022,20240413,642,3,3.48,False,54.3
3023,20250302,325,3,3.71,False,46.16
3024,20240729,472,1,3.93,False,56.46
3025,20250515,175,4,3.68,False,60.04
3026,20240928,180,4,3.77,False,41.06
3027,20250702,612,1,3.48,False,51.82
3028,20250728,314,4,3.56,False,46.58
3029,20251203,165,1,3.57,False,63.4
3030,20251002,85,3,4.62,False,23.36
3031,20240712,300,2,4.48,False,26.33
3032,20250619,387,2,5.0,False,25.41
3033,20240409,49,2,3.31,False,65.21
3034,20240218,178,3,4.01,False,57.44
3035,20250520,199,1,3.14,True,76.47
3036,20250111,263,5,2.99,False,72.42
3037,20240626,702,2,4.39,False,41.93
3038,20250922,57,5,3.74,False,62.04
3039,20250611,521,3,3.61,False,47.03
3040,20241108,740,1,2.27,False,90.35
3041,20240819,641,1,3.65,False,53.53
3042,20240119,475,5,3.63,False,81.71
3043,20241211,227,1,3.17,False,64.7
3044,20241113,415,4,4.19,False,34.22
3045,20250414,462,2,3.99,False,71.59
3046,20240408,41,1,4.02,True,65.97
3047,20251123,59,3,3.44,False,47.23
3048,20250131,325,3,4.23,False,26.08
3049,20250327,483,4,3.82,False,54.91
3050,20240627,663,2,3.98,True,68.93
3051,20240701,192,2,4.47,False,17.88
3052,20250325,630,3,3.73,False,59.53
3053,20250830,238,1,3.1,False,61.18
3054,20241123,255,5,2.83,False,82.34
3055,20250106,293,3,4.44,False,19.82
3056,20240327,84,2,3.91,True,52.92
3057,20250925,339,3,5.0,False,7.66
3058,20250709,529,1,3.54,False,91.76
3059,20241030,264,1,2.91,False,67.49
3060,20240516,298,2,4.07,False,35.3
3061,20250326,747,1,3.6,False,74.1
3062,20250717,703,5,3.41,False,66.24
3063,20251121,201,4,4.14,False,32.91
3064,20250121,747,1,3.52,False,64.32
3065,20251205,81,3,3.76,False,57.0
3066,20240208,325,3,4.29,False,31.22
3067,20240525,138,3,3.85,False,41.99
3068,20240925,559,4,4.06,False,28.02
3069,20251011,421,4,3.86,False,67.2
3070,20240708,186,2,4.28,False,35.57
3071,20240115,653,1,3.01,False,75.52
3072,20241230,229,1,3.88,False,57.72
3073,20250405,145,1,3.18,True,72.94
3074,20250515,544,1,2.86,False,55.57
3075,20241226,30,1,3.51,False,66.58
3076,20240705,684,4,2.89,False,94.52
3077,20251114,314,4,3.05,False,53.61
3078,20241105,440,1,3.13,False,88.94
3079,20240607,180,4,2.88,False,63.82
3080,20251113,47,1,2.43,False,86.63
3081,20240810,555,4,3.6,False,65.87
3082,20250408,717,4,3.15,True,70.33
3083,20240210,237,2,3.54,False,68.17
3084,20250329,17,5,3.41,False,50.96
3085,20250514,299,4,3.79,False,50.93
3086,20240903,208,5,3.46,False,71.27
3087,20240104,46,3,4.49,False,36.8
3088,20250425,641,1,3.03,False,66.58
3089,20240506,454,1,2.38,False,75.01
3090,20250330,348,1,2.98,False,71.7
3091,20241211,440,1,2.72,False,100.0
3092,20240715,208,5,2.71,False,73.76
3093,20250212,495,1,3.24,False,76.57
3094,20240801,261,4,4.09,False,31.91
3095,20250613,398,1,3.47,False,64.86
3096,20240615,430,1,3.62,False,65.89
3097,20240102,743,2,4.74,False,51.63
3098,20250928,713,1,3.56,False,74.91
3099,20240926,705,4,3.72,False,64.72
3100,20240828,138,3,3.76,False,50.37
3101,20240612,613,5,3.33,False,77.29
3102,20240109,481,4,4.16,False,34.46
3103,20250607,314,4,4.29,False,43.42
3104,20241122,475,5,2.81,True,86.36
3105,20240918,405,3,4.0,False,42.9
3106,20250630,743,2,3.33,False,74.16
3107,20251105,184,1,3.63,False,74.97
3108,20240320,724,4,3.88,False,46.88
3109,20250823,160,2,4.87,True,29.26
3110,20250618,597,2,4.52,False,32.21
3111,20241006,243,4,4.36,False,59.37
3112,20240105,28,3,3.96,False,47.82
3113,20250311,308,5,3.19,False,74.05
3114,20240602,449,5,3.7,False,57.73
3115,20240916,220,5,3.5,False,65.89
3116,20250502,280,5,2.93,False,76.87
3117,20240929,627,1,3.96,False,62.43
3118,20251027,628,4,3.81,False,53.37
3119,20250804,90,3,3.31,False,99.03
3120,20241209,482,2,4.52,False,29.39
3121,20250101,705,4,3.65,False,56.02
3122,20241130,676,3,3.98,False,53.9
3123,20241222,661,1,3.79,False,54.51
3124,20251112,628,4,3.38,False,59.01
3125,20241231,498,4,3.5,False,24.24
3126,20241221,150,1,3.31,False,72.03
3127,20240526,366,2,4.11,False,40.2
3128,20240720,127,4,3.54,False,73.2
3129,20250326,492,2,4.21,False,35.74
3130,20251007,254,3,3.19,False,53.38
3131,20250813,629,1,2.92,False,82.68
3132,20250220,379,3,3.95,False,32.9
3133,20250210,503,2,4.13,False,45.95
3134,20250921,316,3,3.57,False,44.6
3135,20241117,112,2,4.22,False,37.47
3136,20250831,77,1,3.52,False,63.26
3137,20241227,391,4,4.29,False,32.22
3138,20240531,449,5,3.32,False,71.42
3139,20241124,681,4,3.86,False,47.87
3140,20251105,537,5,3.8,False,74.31
3141,20250324,707,3,3.64,False,49.3
3142,20240119,267,1,3.35,False,65.5
3143,20240621,248,2,4.36,False,43.74
3144,20241107,539,1,3.29,False,69.42
3145,20240102,134,1,3.49,False,55.68
3146,20251023,546,1,2.88,False,69.94
3147,20240323,21,1,2.35,False,85.63
3148,20251013,588,1,3.43,False,64.54
3149,20250420,5,1,2.83,True,100.0
3150,20240213,515,1,3.17,False,100.0
3151,20251001,274,2,4.5,False,36.05
3152,20240501,12,2,4.93,False,7.29
3153,20251226,732,4,3.99,False,28.69
3154,20241027,93,1,3.75,False,42.74
3155,20250211,577,1,3.99,False,56.15
3156,20251016,215,5,3.14,True,99.46
3157,20250912,685,4,3.02,False,79.65
3158,20240104,455,1,2.62,False,99.12
3159,20241022,55,1,3.09,False,70.58
3160,20240409,143,1,2.76,False,95.53
3161,20240215,76,3,4.28,False,22.38
3162,20251209,207,1,3.73,False,57.54
3163,20240619,419,3,3.73,False,64.22
3164,20250709,447,1,4.03,False,60.19
3165,20251220,367,4,4.24,False,27.33
3166,20250120,615,4,3.43,False,56.98
3167,20240309,21,1,3.59,False,76.16
3168,20250615,151,5,3.72,False,68.52
3169,20250823,97,1,2.96,False,82.02
3170,20250530,329,3,3.7,False,47.35
3171,20240511,329,3,3.3,True,53.82
3172,20241011,510,3,3.67,False,55.09
